idSatker,idKldi,kldi,historical_display_name,historical_name_variant_count,historical_name_variants,current_name_authority,current_name_status,historical_governed_package_count,historical_governed_total_pagu,historical_demand_families,historical_semantic_states,first_observed_package_id,last_observed_package_id,taxonomy_version,taxonomy_sha256,printing_resolver_version,historical_only,current_opportunity_authority,contact_authority,outreach_authority,email_send_authority
82130,D68,Kab. Bantul,Kapanewon Imogiri,1,"[{""name"":""Kapanewon Imogiri"",""count"":2,""first_observed_package_id"":62842230,""last_observed_package_id"":62842232}]",False,NOT_CURRENTLY_VERIFIED,2,9710000.0,"[""AIR_CONDITIONING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62842230,62842232,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82173,D236,Kab. Katingan,Dinas Pendidikan,1,"[{""name"":""Dinas Pendidikan"",""count"":1,""first_observed_package_id"":66160644,""last_observed_package_id"":66160644}]",False,NOT_CURRENTLY_VERIFIED,1,50000000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",66160644,66160644,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82179,D236,Kab. Katingan,Dinas Kependudukan dan Pencatatan Sipil,1,"[{""name"":""Dinas Kependudukan dan Pencatatan Sipil"",""count"":1,""first_observed_package_id"":66819919,""last_observed_package_id"":66819919}]",False,NOT_CURRENTLY_VERIFIED,1,208075050.0,"[""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",66819919,66819919,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82296,D536,Kab. Pangandaran,"DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN",1,"[{""name"":""DINAS PEKERJAAN UMUM, TATA RUANG, PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN"",""count"":2,""first_observed_package_id"":66172107,""last_observed_package_id"":66210846}]",False,NOT_CURRENTLY_VERIFIED,2,9828000.0,"[""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""PARTS_CONSUMABLE"",""PURCHASE_EXPLICIT""]",66172107,66210846,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82521,D482,Provinsi Sumatera Selatan,Dinas Kesehatan,1,"[{""name"":""Dinas Kesehatan"",""count"":1,""first_observed_package_id"":64122038,""last_observed_package_id"":64122038}]",False,NOT_CURRENTLY_VERIFIED,1,100000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",64122038,64122038,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82522,D482,Provinsi Sumatera Selatan,RS Ernaldi Bahar,1,"[{""name"":""RS Ernaldi Bahar"",""count"":1,""first_observed_package_id"":67199861,""last_observed_package_id"":67199861}]",False,NOT_CURRENTLY_VERIFIED,1,300000000.0,"[""NETWORK_MATERIAL""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",67199861,67199861,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82553,D482,Provinsi Sumatera Selatan,Sekretariat DPRD,1,"[{""name"":""Sekretariat DPRD"",""count"":1,""first_observed_package_id"":66723670,""last_observed_package_id"":66723670}]",False,NOT_CURRENTLY_VERIFIED,1,225000000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",66723670,66723670,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82559,D482,Provinsi Sumatera Selatan,Badan Pendapatan Daerah,1,"[{""name"":""Badan Pendapatan Daerah"",""count"":1,""first_observed_package_id"":62242165,""last_observed_package_id"":62242165}]",False,NOT_CURRENTLY_VERIFIED,1,110000000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62242165,62242165,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82561,D482,Provinsi Sumatera Selatan,Dinas Ketahanan Pangan dan Peternakan,1,"[{""name"":""Dinas Ketahanan Pangan dan Peternakan"",""count"":1,""first_observed_package_id"":64105454,""last_observed_package_id"":64105454}]",False,NOT_CURRENTLY_VERIFIED,1,5000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",64105454,64105454,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82565,D482,Provinsi Sumatera Selatan,Dinas Pertanian Tanaman Pangan dan Hortikultura,1,"[{""name"":""Dinas Pertanian Tanaman Pangan dan Hortikultura"",""count"":1,""first_observed_package_id"":65416127,""last_observed_package_id"":65416127}]",False,NOT_CURRENTLY_VERIFIED,1,40000000.0,"[""SERVER""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",65416127,65416127,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82585,D426,Kab. Morowali,"Dinas Pemberdayaan Masyarakat, Desa,Pemberdayaan Perempuan dan Perlindungan Anak",1,"[{""name"":""Dinas Pemberdayaan Masyarakat, Desa,Pemberdayaan Perempuan dan Perlindungan Anak"",""count"":4,""first_observed_package_id"":64848820,""last_observed_package_id"":64848825}]",False,NOT_CURRENTLY_VERIFIED,4,92395200.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",64848820,64848825,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82597,D531,Kota Sibolga,RUMAH SAKIT UMUM Dr.F.L.TOBING KOTA SIBOLGA,1,"[{""name"":""RUMAH SAKIT UMUM Dr.F.L.TOBING KOTA SIBOLGA"",""count"":1,""first_observed_package_id"":66041851,""last_observed_package_id"":66041851}]",False,NOT_CURRENTLY_VERIFIED,1,30000000.0,"[""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",66041851,66041851,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82624,D47,Kota Tangerang Selatan,SEKRETARIAT DPRD,1,"[{""name"":""SEKRETARIAT DPRD"",""count"":3,""first_observed_package_id"":62956992,""last_observed_package_id"":63053594}]",False,NOT_CURRENTLY_VERIFIED,3,88247764.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PURCHASE_EXPLICIT""]",62956992,63053594,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82626,D47,Kota Tangerang Selatan,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,1,"[{""name"":""DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL"",""count"":4,""first_observed_package_id"":64343942,""last_observed_package_id"":67211491}]",False,NOT_CURRENTLY_VERIFIED,4,218202252.0,"[""COMPUTING"",""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE"",""PURCHASE_EXPLICIT""]",64343942,67211491,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82631,D47,Kota Tangerang Selatan,RUMAH SAKIT UMUM KOTA TANGERANG SELATAN,1,"[{""name"":""RUMAH SAKIT UMUM KOTA TANGERANG SELATAN"",""count"":3,""first_observed_package_id"":63025182,""last_observed_package_id"":63632393}]",False,NOT_CURRENTLY_VERIFIED,3,315000000.0,"[""AIR_CONDITIONING"",""CCTV""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED"",""PURCHASE_EXPLICIT""]",63025182,63632393,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82636,D47,Kota Tangerang Selatan,"DINAS KOPERASI, USAHA KECIL DAN MENENGAH",1,"[{""name"":""DINAS KOPERASI, USAHA KECIL DAN MENENGAH"",""count"":1,""first_observed_package_id"":63355466,""last_observed_package_id"":63355466}]",False,NOT_CURRENTLY_VERIFIED,1,32088000.0,"[""COMPUTING""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",63355466,63355466,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82643,K34,Kementerian Ketenagakerjaan,Balai Pelatihan Vokasi dan Produktivitas Ambon,1,"[{""name"":""Balai Pelatihan Vokasi dan Produktivitas Ambon"",""count"":3,""first_observed_package_id"":66282468,""last_observed_package_id"":66282493}]",False,NOT_CURRENTLY_VERIFIED,3,44010000.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",66282468,66282493,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82754,D432,Kab. Banggai Kepulauan,BAGIAN ADMINISTRASI PEMBANGUNAN,1,"[{""name"":""BAGIAN ADMINISTRASI PEMBANGUNAN"",""count"":1,""first_observed_package_id"":66126913,""last_observed_package_id"":66126913}]",False,NOT_CURRENTLY_VERIFIED,1,50000000.0,"[""SERVER""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",66126913,66126913,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82826,D400,Kab. Pinrang,Kecamatan Tiroang,1,"[{""name"":""Kecamatan Tiroang"",""count"":2,""first_observed_package_id"":64304157,""last_observed_package_id"":64304353}]",False,NOT_CURRENTLY_VERIFIED,2,9000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",64304157,64304353,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82827,D400,Kab. Pinrang,Kecamatan Suppa,1,"[{""name"":""Kecamatan Suppa"",""count"":2,""first_observed_package_id"":64183430,""last_observed_package_id"":64183431}]",False,NOT_CURRENTLY_VERIFIED,2,29000000.0,"[""AIR_CONDITIONING"",""DISPLAY""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",64183430,64183431,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82853,D316,Kab. Belu,Kecamatan Atambua Barat,1,"[{""name"":""Kecamatan Atambua Barat"",""count"":3,""first_observed_package_id"":67119440,""last_observed_package_id"":67128261}]",False,NOT_CURRENTLY_VERIFIED,3,27600000.0,"[""CCTV""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",67119440,67128261,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
82877,D125,Kab. Karanganyar,RSUD Kartini Karanganyar,1,"[{""name"":""RSUD Kartini Karanganyar"",""count"":7,""first_observed_package_id"":64776081,""last_observed_package_id"":67167435}]",False,NOT_CURRENTLY_VERIFIED,7,409000000.0,"[""CCTV"",""COMPUTING"",""POWER"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED"",""PURCHASE_EXPLICIT""]",64776081,67167435,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83087,D228,Kab. Kotawaringin Barat,Dinas Perhubungan,1,"[{""name"":""Dinas Perhubungan"",""count"":5,""first_observed_package_id"":65424383,""last_observed_package_id"":65424390}]",False,NOT_CURRENTLY_VERIFIED,5,30613897.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE"",""SERVER""]","[""MAINTENANCE_CALIBRATION""]",65424383,65424390,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83183,D83,Provinsi Jambi,Badan Perencanaan Pembangunan Daerah,1,"[{""name"":""Badan Perencanaan Pembangunan Daerah"",""count"":6,""first_observed_package_id"":64552395,""last_observed_package_id"":64558685}]",False,NOT_CURRENTLY_VERIFIED,6,4692000.0,"[""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE""]",64552395,64558685,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83203,D47,Kota Tangerang Selatan,DINAS KESEHATAN,1,"[{""name"":""DINAS KESEHATAN"",""count"":18,""first_observed_package_id"":62858432,""last_observed_package_id"":67193019}]",False,NOT_CURRENTLY_VERIFIED,18,662943442.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""OFFICE_APPLIANCE"",""POWER"",""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE"",""PRODUCT_ONLY_UNCONTRADICTED"",""PURCHASE_EXPLICIT""]",62858432,67193019,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83223,D432,Kab. Banggai Kepulauan,DINAS PERIKANAN,1,"[{""name"":""DINAS PERIKANAN"",""count"":2,""first_observed_package_id"":65680759,""last_observed_package_id"":65680760}]",False,NOT_CURRENTLY_VERIFIED,2,12000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",65680759,65680760,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83330,D276,Kab. Mesuji,DINAS KESEHATAN,1,"[{""name"":""DINAS KESEHATAN"",""count"":2,""first_observed_package_id"":66881672,""last_observed_package_id"":66882012}]",False,NOT_CURRENTLY_VERIFIED,2,12130000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",66881672,66882012,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83350,D276,Kab. Mesuji,DINAS PERHUBUNGAN,1,"[{""name"":""DINAS PERHUBUNGAN"",""count"":1,""first_observed_package_id"":67046401,""last_observed_package_id"":67046401}]",False,NOT_CURRENTLY_VERIFIED,1,1000000.0,"[""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE""]",67046401,67046401,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83403,D526,Kota Gunungsitoli,DINAS PENDIDIKAN KOTA GUNUNGSITOLI,1,"[{""name"":""DINAS PENDIDIKAN KOTA GUNUNGSITOLI"",""count"":3,""first_observed_package_id"":66472681,""last_observed_package_id"":66473667}]",False,NOT_CURRENTLY_VERIFIED,3,1452114208.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",66472681,66473667,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83467,D396,Kab. Luwu Utara,Kecamatan Tanalili,1,"[{""name"":""Kecamatan Tanalili"",""count"":1,""first_observed_package_id"":66330952,""last_observed_package_id"":66330952}]",False,NOT_CURRENTLY_VERIFIED,1,600000.0,"[""AIR_CONDITIONING""]","[""MAINTENANCE_CALIBRATION""]",66330952,66330952,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83485,D109,Kab. Purwakarta,Inspektorat,1,"[{""name"":""Inspektorat"",""count"":1,""first_observed_package_id"":66517442,""last_observed_package_id"":66517442}]",False,NOT_CURRENTLY_VERIFIED,1,19635000.0,"[""CAMERA""]","[""PURCHASE_EXPLICIT""]",66517442,66517442,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83492,D109,Kab. Purwakarta,Dinas Lingkungan Hidup,1,"[{""name"":""Dinas Lingkungan Hidup"",""count"":1,""first_observed_package_id"":64648675,""last_observed_package_id"":64648675}]",False,NOT_CURRENTLY_VERIFIED,1,4770000.0,"[""PRINTING_CONSUMABLES""]","[""MAINTENANCE_CALIBRATION""]",64648675,64648675,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83495,D109,Kab. Purwakarta,Dinas Kesehatan,1,"[{""name"":""Dinas Kesehatan"",""count"":1,""first_observed_package_id"":66507413,""last_observed_package_id"":66507413}]",False,NOT_CURRENTLY_VERIFIED,1,1160000.0,"[""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE""]",66507413,66507413,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83498,D109,Kab. Purwakarta,Sekretariat DPRD,1,"[{""name"":""Sekretariat DPRD"",""count"":5,""first_observed_package_id"":63238089,""last_observed_package_id"":63238094}]",False,NOT_CURRENTLY_VERIFIED,5,87130000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",63238089,63238094,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83537,D222,Kab. Tanah Bumbu,INSPEKTORAT DAERAH,1,"[{""name"":""INSPEKTORAT DAERAH"",""count"":2,""first_observed_package_id"":66374480,""last_observed_package_id"":66457211}]",False,NOT_CURRENTLY_VERIFIED,2,1044078800.0,"[""CCTV"",""COMPUTING"",""DISPLAY"",""OFFICE_APPLIANCE""]","[""PURCHASE_EXPLICIT""]",66374480,66457211,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83557,D222,Kab. Tanah Bumbu,DINAS KEPENDUDUKAN DAN CATATAN SIPIL,1,"[{""name"":""DINAS KEPENDUDUKAN DAN CATATAN SIPIL"",""count"":8,""first_observed_package_id"":63700234,""last_observed_package_id"":66983778}]",False,NOT_CURRENTLY_VERIFIED,8,360350500.0,"[""AIR_CONDITIONING"",""CCTV"",""OFFICE_FURNITURE"",""PRINTING_HARDWARE"",""SERVER""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",63700234,66983778,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83602,D426,Kab. Morowali,"Dinas Perumahan, Kawasan Pemukiman dan Pertanahan",1,"[{""name"":""Dinas Perumahan, Kawasan Pemukiman dan Pertanahan"",""count"":2,""first_observed_package_id"":64855531,""last_observed_package_id"":64855681}]",False,NOT_CURRENTLY_VERIFIED,2,195816600.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",64855531,64855681,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
83983,D109,Kab. Purwakarta,Kecamatan Purwakarta,1,"[{""name"":""Kecamatan Purwakarta"",""count"":1,""first_observed_package_id"":66413496,""last_observed_package_id"":66413496}]",False,NOT_CURRENTLY_VERIFIED,1,13700000.0,"[""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE""]",66413496,66413496,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84133,D340,Kab. Mimika,RSUD Mimika,1,"[{""name"":""RSUD Mimika"",""count"":1,""first_observed_package_id"":64200697,""last_observed_package_id"":64200697}]",False,NOT_CURRENTLY_VERIFIED,1,144317250.0,"[""COMPUTING""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",64200697,64200697,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84233,D515,Kota Pematangsiantar,DINAS LINGKUNGAN HIDUP KOTA PEMATANGSIANTAR,1,"[{""name"":""DINAS LINGKUNGAN HIDUP KOTA PEMATANGSIANTAR"",""count"":2,""first_observed_package_id"":64707213,""last_observed_package_id"":64707214}]",False,NOT_CURRENTLY_VERIFIED,2,61325750.0,"[""CAMERA"",""DRONE""]","[""PURCHASE_EXPLICIT""]",64707213,64707214,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84450,D192,Kab. Trenggalek,SEKRETARIAT DPRD,1,"[{""name"":""SEKRETARIAT DPRD"",""count"":2,""first_observed_package_id"":62619661,""last_observed_package_id"":62619754}]",False,NOT_CURRENTLY_VERIFIED,2,29603699.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PURCHASE_EXPLICIT""]",62619661,62619754,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84471,D192,Kab. Trenggalek,DINAS KEARSIPAN DAN PERPUSTAKAAN,1,"[{""name"":""DINAS KEARSIPAN DAN PERPUSTAKAAN"",""count"":2,""first_observed_package_id"":65844618,""last_observed_package_id"":65844813}]",False,NOT_CURRENTLY_VERIFIED,2,18085229.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",65844618,65844813,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84500,D445,Kab. Konawe,DINAS PENDIDIKAN DAN KEBUDAYAAN,1,"[{""name"":""DINAS PENDIDIKAN DAN KEBUDAYAAN"",""count"":1,""first_observed_package_id"":67176307,""last_observed_package_id"":67176307}]",False,NOT_CURRENTLY_VERIFIED,1,52312500.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",67176307,67176307,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84501,D445,Kab. Konawe,DINAS KESEHATAN,1,"[{""name"":""DINAS KESEHATAN"",""count"":3,""first_observed_package_id"":65703569,""last_observed_package_id"":65850249}]",False,NOT_CURRENTLY_VERIFIED,3,74272500.0,"[""CCTV"",""OFFICE_APPLIANCE"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",65703569,65850249,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84512,D445,Kab. Konawe,DINAS KEPEMUDAAN DAN OLAHRAGA,1,"[{""name"":""DINAS KEPEMUDAAN DAN OLAHRAGA"",""count"":12,""first_observed_package_id"":63579045,""last_observed_package_id"":66095326}]",False,NOT_CURRENTLY_VERIFIED,12,39775000.0,"[""COMPUTING"",""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE"",""PURCHASE_EXPLICIT""]",63579045,66095326,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
84578,D340,Kab. Mimika,Dinas Kesehatan,1,"[{""name"":""Dinas Kesehatan"",""count"":1,""first_observed_package_id"":64334395,""last_observed_package_id"":64334395}]",False,NOT_CURRENTLY_VERIFIED,1,250000000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",64334395,64334395,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
