nama_lpse,instansi,kategori_instansi,provinsi,kabupaten_kota,official_lpse_url,domain,https,aktif,dapat_diakses,menggunakan_spse,versi_spse,portal_induk,tanggal_pengecekan,source_url,source_page,source_page_number,source_filter_provinsi,source_note,province_mentioned_in_name,province_mismatch_suspected,missing_official_url,missing_domain,missing_spse_version,inactive_or_inaccessible,quality_flag_count,quality_flags
LPSE Kabupaten Toraja Utara,LPSE Kabupaten Toraja Utara,Pemerintah Kabupaten,Sulawesi Selatan,LPSE Kabupaten Toraja Utara,http://lpse.torajautarakab.go.id/eproc4,lpse.torajautarakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:53+00:00,https://eproc.lkpp.go.id/lpse/index/26/0/3,http://eproc.lkpp.go.id/lpse/read/640/lpse-kabupaten-toraja-utara,3,Sulawesi Selatan,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/640/lpse-kabupaten-toraja-utara,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Takalar,LPSE Kabupaten Takalar,Pemerintah Kabupaten,Sulawesi Selatan,LPSE Kabupaten Takalar,http://lpse.takalarkab.go.id/eproc4,lpse.takalarkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:53+00:00,https://eproc.lkpp.go.id/lpse/index/26/0/3,http://eproc.lkpp.go.id/lpse/read/643/lpse-kabupaten-takalar,3,Sulawesi Selatan,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/643/lpse-kabupaten-takalar,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Gowa,LPSE Kabupaten Gowa,Pemerintah Kabupaten,Sulawesi Selatan,LPSE Kabupaten Gowa,http://lpse.gowakab.go.id/eproc4,lpse.gowakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:53+00:00,https://eproc.lkpp.go.id/lpse/index/26/0/3,http://eproc.lkpp.go.id/lpse/read/644/lpse-kabupaten-gowa,3,Sulawesi Selatan,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/644/lpse-kabupaten-gowa,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Parigi Moutong,LPSE Kabupaten Parigi Moutong,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Parigi Moutong,https://spse.inaproc.id/parigimoutongkab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/149/lpse-kabupaten-parigi-moutong,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/149/lpse-kabupaten-parigi-moutong,,False,False,False,False,False,0,[]
LPSE Provinsi Sulawesi Tengah,LPSE Provinsi Sulawesi Tengah,Pemerintah Provinsi,Sulawesi Tengah,,https://spse.inaproc.id/sultengprov,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/154/lpse-provinsi-sulawesi-tengah,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/154/lpse-provinsi-sulawesi-tengah,Sulawesi Tengah,False,False,False,False,False,0,[]
LPSE Kabupaten Tojo una-una,LPSE Kabupaten Tojo una-una,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Tojo una-una,https://spse.inaproc.id/tojounauna,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/187/lpse-kabupaten-tojo-una-una,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/187/lpse-kabupaten-tojo-una-una,,False,False,False,False,False,0,[]
LPSE Universitas Tadulako,LPSE Universitas Tadulako,Perguruan Tinggi,Sulawesi Tengah,,https://lpse.untad.ac.id/eproc4,lpse.untad.ac.id,True,False,False,True,4.5u20240212,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/213/lpse-universitas-tadulako,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/213/lpse-universitas-tadulako,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Palu,LPSE Kota Palu,Pemerintah Kota,Sulawesi Tengah,LPSE Kota Palu,https://spse.inaproc.id/palukota,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/214/lpse-kota-palu,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/214/lpse-kota-palu,,False,False,False,False,False,0,[]
LPSE Kabupaten Donggala,LPSE Kabupaten Donggala,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Donggala,https://spse.inaproc.id/donggala,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/242/lpse-kabupaten-donggala,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/242/lpse-kabupaten-donggala,,False,False,False,False,False,0,[]
LPSE Kabupaten Morowali,LPSE Kabupaten Morowali,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Morowali,https://spse.inaproc.id/morowalikab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/295/lpse-kabupaten-morowali,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/295/lpse-kabupaten-morowali,,False,False,False,False,False,0,[]
LPSE Kabupaten Sigi,LPSE Kabupaten Sigi,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Sigi,http://lpse.sigikab.go.id/eproc4,lpse.sigikab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/437/lpse-kabupaten-sigi,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/437/lpse-kabupaten-sigi,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Banggai,LPSE Kabupaten Banggai,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Banggai,https://lpse.banggaikab.go.id/eproc4,lpse.banggaikab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/456/lpse-kabupaten-banggai,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/456/lpse-kabupaten-banggai,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Tolitoli,LPSE Kabupaten Tolitoli,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Tolitoli,https://lpse.tolitolikab.go.id/eproc4,lpse.tolitolikab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:54+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/1,http://eproc.lkpp.go.id/lpse/read/511/lpse-kabupaten-tolitoli,1,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/511/lpse-kabupaten-tolitoli,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Poso,LPSE Kabupaten Poso,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Poso,https://lpse.posokab.go.id/eproc4,lpse.posokab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:55+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/2,http://eproc.lkpp.go.id/lpse/read/586/lpse-kabupaten-poso,2,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/586/lpse-kabupaten-poso,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Banggai Kepulauan,LPSE Kabupaten Banggai Kepulauan,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Banggai Kepulauan,https://lpse.banggaikep.go.id/eproc4,lpse.banggaikep.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:55+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/2,http://eproc.lkpp.go.id/lpse/read/626/lpse-kabupaten-banggai-kepulauan,2,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/626/lpse-kabupaten-banggai-kepulauan,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Buol,LPSE Kabupaten Buol,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Buol,http://lpsebuolkab.org/eproc4,lpsebuolkab.org,False,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:55+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/2,http://eproc.lkpp.go.id/lpse/read/677/lpse-kabupaten-buol,2,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/677/lpse-kabupaten-buol,,False,False,False,False,False,0,[]
LPSE Kabupaten Morowali Utara,LPSE Kabupaten Morowali Utara,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Morowali Utara,https://lpse.morowaliutarakab.go.id/eproc4,lpse.morowaliutarakab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:55+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/2,http://eproc.lkpp.go.id/lpse/read/678/lpse-kabupaten-morowali-utara,2,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/678/lpse-kabupaten-morowali-utara,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Banggai Laut,LPSE Kabupaten Banggai Laut,Pemerintah Kabupaten,Sulawesi Tengah,LPSE Kabupaten Banggai Laut,https://lpse.banggailautkab.go.id/eproc4,lpse.banggailautkab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:55+00:00,https://eproc.lkpp.go.id/lpse/index/25/0/2,http://eproc.lkpp.go.id/lpse/read/738/lpse-kabupaten-banggai-laut,2,Sulawesi Tengah,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/738/lpse-kabupaten-banggai-laut,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Provinsi Sulawesi Tenggara,LPSE Provinsi Sulawesi Tenggara,Pemerintah Provinsi,Sulawesi Tenggara,,https://spse.inaproc.id/sultraprov,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/81/lpse-provinsi-sulawesi-tenggara,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/81/lpse-provinsi-sulawesi-tenggara,Sulawesi Tenggara,False,False,False,False,False,0,[]
LPSE Kota Baubau,LPSE Kota Baubau,Pemerintah Kota,Sulawesi Tenggara,LPSE Kota Baubau,http://lpse.baubaukota.go.id/eproc4,lpse.baubaukota.go.id,False,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/405/lpse-kota-baubau,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/405/lpse-kota-baubau,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Konawe Selatan,LPSE Kabupaten Konawe Selatan,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Konawe Selatan,http://lpse.konaweselatankab.go.id/eproc4,lpse.konaweselatankab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/430/lpse-kabupaten-konawe-selatan,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/430/lpse-kabupaten-konawe-selatan,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Muna,LPSE Kabupaten Muna,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Muna,http://lpse.munakab.go.id/eproc4,lpse.munakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/441/lpse-kabupaten-muna,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/441/lpse-kabupaten-muna,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Wakatobi,LPSE Kabupaten Wakatobi,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Wakatobi,https://lpse.wakatobikab.go.id/eproc4,lpse.wakatobikab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/448/lpse-kabupaten-wakatobi,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/448/lpse-kabupaten-wakatobi,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Buton,LPSE Kabupaten Buton,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Buton,https://lpse.butonkab.go.id/eproc4,lpse.butonkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/451/lpse-kabupaten-buton,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/451/lpse-kabupaten-buton,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Kolaka,LPSE Kabupaten Kolaka,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Kolaka,https://lpse.kolakakab.go.id/eproc4,lpse.kolakakab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/474/lpse-kabupaten-kolaka,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/474/lpse-kabupaten-kolaka,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Bombana,LPSE Kabupaten Bombana,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Bombana,http://lpse.bombanakab.go.id/eproc4,lpse.bombanakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/492/lpse-kabupaten-bombana,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/492/lpse-kabupaten-bombana,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Konawe,LPSE Kabupaten Konawe,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Konawe,https://lpse.konawekab.go.id/eproc4,lpse.konawekab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/525/lpse-kabupaten-konawe,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/525/lpse-kabupaten-konawe,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Kendari,LPSE Kota Kendari,Pemerintah Kota,Sulawesi Tenggara,LPSE Kota Kendari,https://lpse.kendarikota.net/eproc4,lpse.kendarikota.net,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:56+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/1,http://eproc.lkpp.go.id/lpse/read/571/lpse-kota-kendari,1,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/571/lpse-kota-kendari,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Konawe Utara,LPSE Kabupaten Konawe Utara,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Konawe Utara,http://lpse.konaweutarakab.go.id/eproc4,lpse.konaweutarakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/587/lpse-kabupaten-konawe-utara,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/587/lpse-kabupaten-konawe-utara,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Kolaka Utara,LPSE Kabupaten Kolaka Utara,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Kolaka Utara,https://spse.inaproc.id/kolutkab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/620/lpse-kabupaten-kolaka-utara,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/620/lpse-kabupaten-kolaka-utara,,False,False,False,False,False,0,[]
LPSE Kabupaten Buton Utara,LPSE Kabupaten Buton Utara,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Buton Utara,http://lpse.butonutarakab.go.id/eproc4,lpse.butonutarakab.go.id,False,True,False,True,4.5u20240212,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/623/lpse-kabupaten-buton-utara,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/623/lpse-kabupaten-buton-utara,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Konawe Kepulauan,LPSE Kabupaten Konawe Kepulauan,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Konawe Kepulauan,https://lpse.konkepkab.go.id/eproc4,lpse.konkepkab.go.id,True,True,False,True,4.5u20240722,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/658/lpse-kabupaten-konawe-kepulauan,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/658/lpse-kabupaten-konawe-kepulauan,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Muna Barat,LPSE Kabupaten Muna Barat,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Muna Barat,https://lpse.munabaratkab.go.id/eproc4,lpse.munabaratkab.go.id,True,False,False,True,4.5u20231016,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/689/lpse-kabupaten-muna-barat,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/689/lpse-kabupaten-muna-barat,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Buton Selatan,LPSE Kabupaten Buton Selatan,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Buton Selatan,https://lpse.butonselatankab.go.id/eproc4,lpse.butonselatankab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/719/lpse-kabupaten-buton-selatan,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/719/lpse-kabupaten-buton-selatan,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Buton Tengah,LPSE Kabupaten Buton Tengah,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Buton Tengah,https://www.lpse.butontengahkab.go.id/eproc4,www.lpse.butontengahkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/728/lpse-kabupaten-buton-tengah,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/728/lpse-kabupaten-buton-tengah,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Kolaka Timur,LPSE Kabupaten Kolaka Timur,Pemerintah Kabupaten,Sulawesi Tenggara,LPSE Kabupaten Kolaka Timur,https://lpse.kolakatimurkab.go.id/eproc4,lpse.kolakatimurkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:57+00:00,https://eproc.lkpp.go.id/lpse/index/27/0/2,http://eproc.lkpp.go.id/lpse/read/733/lpse-kabupaten-kolaka-timur,2,Sulawesi Tenggara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/733/lpse-kabupaten-kolaka-timur,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Provinsi Sulawesi Utara,LPSE Provinsi Sulawesi Utara,Pemerintah Provinsi,Sulawesi Utara,,https://spse.inaproc.id/sulutprov,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:58+00:00,https://eproc.lkpp.go.id/lpse/index/24/0/1,http://eproc.lkpp.go.id/lpse/read/173/lpse-provinsi-sulawesi-utara,1,Sulawesi Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/173/lpse-provinsi-sulawesi-utara,Sulawesi Utara,False,False,False,False,False,0,[]
LPSE Kota Kotamobagu,LPSE Kota Kotamobagu,Pemerintah Kota,Sulawesi Utara,LPSE Kota Kotamobagu,https://spse.inaproc.id/kotamobagu,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:58+00:00,https://eproc.lkpp.go.id/lpse/index/24/0/1,http://eproc.lkpp.go.id/lpse/read/180/lpse-kota-kotamobagu,1,Sulawesi Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/180/lpse-kota-kotamobagu,,False,False,False,False,False,0,[]
